"112年03月 9938 百和             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"112/03/01","848,556","51,737,947","61.60","61.60","60.60","61.00","-0.90","607",
"112/03/02","624,794","38,100,219","61.30","61.30","60.50","61.10","+0.10","449",
"112/03/03","477,955","29,271,405","61.50","61.60","60.90","61.40","+0.30","433",
"112/03/06","892,275","55,219,938","61.60","62.30","61.40","61.70","+0.30","712",
"112/03/07","730,431","44,908,550","61.90","62.20","60.80","61.80","+0.10","592",
"112/03/08","714,702","43,988,387","61.80","62.00","61.20","61.80"," 0.00","513",
"112/03/09","511,560","31,439,388","62.10","62.10","61.20","61.20","-0.60","589",
"112/03/10","1,046,283","63,159,449","60.70","61.10","59.60","60.20","-1.00","781",
"112/03/13","1,300,000","78,085,616","60.00","60.80","59.10","60.60","+0.40","1,018",
"112/03/14","747,335","44,949,365","60.60","60.90","59.60","60.00","-0.60","672",
"112/03/15","1,222,697","72,823,941","60.20","60.20","59.10","59.20","-0.80","1,024",
"112/03/16","824,572","48,621,195","59.20","59.60","58.20","59.00","-0.20","710",
"112/03/17","2,334,590","135,610,995","59.50","59.70","57.70","57.70","-1.30","1,243",
"112/03/20","1,457,708","84,687,391","58.10","58.80","57.20","58.50","+0.80","1,205",
"112/03/21","910,586","53,678,444","59.00","59.40","58.50","58.70","+0.20","827",
"112/03/22","428,790","25,466,124","59.40","59.60","59.10","59.20","+0.50","420",
"112/03/23","485,990","28,691,060","59.50","59.50","58.70","59.00","-0.20","431",
"112/03/24","346,979","20,540,141","59.00","59.50","58.60","59.20","+0.20","343",
"112/03/27","584,920","35,000,597","59.80","60.20","59.50","59.70","+0.50","523",
"112/03/28","578,811","34,444,233","60.00","60.30","59.00","59.00","-0.70","511",
"112/03/29","425,804","25,178,537","59.60","59.80","58.50","59.10","+0.10","405",
"112/03/30","288,674","17,131,367","59.60","59.60","59.00","59.50","+0.40","304",
"112/03/31","474,522","28,107,230","59.60","59.70","59.00","59.00","-0.50","614",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

